YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202301,175366,1064550,1,1.75,"NW","CORDOVA",38.55,-84.54,3833000,8432400
202301,175366,1064550,2,1.71,"NW","CORDOVA",38.5479,-84.542,3832874,8432520
202301,175366,1064550,3,1.89,"NW","CORDOVA",38.5493,-84.5449,3832958,8432694
202301,175366,1064550,4,2.09,"NW","CORDOVA",38.5536,-84.5443,3833216,8432658
202301,175366,1064550,5,1.97,"NNW","CORDOVA",38.5541,-84.5395,3833246,8432370
202301,175367,1063396,1,.54,"W","BENTONVILLE",38.75,-83.61,3845000,8336600
202301,175367,1063396,2,.93,"WSW","BENTONVILLE",38.7439,-83.6154,3844634,8336924
202301,176987,1075504,2,2.56,"WSW","EAST CAMDEN",33.5833,-92.7797,3334998,9246782
202301,176987,1075504,3,2.25,"NNE","CULLENDALE",33.5615,-92.7903,3333690,9247418
202301,176987,1075504,4,.62,"W","CAMDEN",33.5794,-92.8407,3334764,9250442
202301,176987,1075505,1,.89,"W","BENTON SALINE CO ARP",34.57,-92.6157,3434200,9236942
202301,176987,1075505,2,.33,"WNW","BENTON SALINE CO ARP",34.5714,-92.6056,3434284,9236336
202301,176987,1075505,3,1.58,"SSW","BENTON SALINE CO ARP",34.5506,-92.6149,3433036,9236894
202301,176987,1075505,4,2.01,"SW","BENTON SALINE CO ARP",34.5502,-92.6259,3433012,9237554
202301,176987,1075508,1,.94,"W","RIVERSIDE",35.2825,-91.2463,3516950,9114778
202301,176987,1075508,2,.28,"NNW","RIVERSIDE",35.2835,-91.2327,3517010,9113962
202301,176987,1075508,3,.51,"N","PATTERSON",35.2573,-91.2283,3515438,9113698
202301,176987,1075508,4,.48,"NNW","CAVELL",35.2561,-91.2539,3515366,9115234
202301,176987,1075509,1,.93,"N","BLACK ROCK",36.1135,-91.1009,366810,916054
202301,176987,1075509,2,2.39,"ENE","BLACK ROCK",36.1149,-91.0613,366894,913678
202301,176987,1075509,3,1.09,"WSW","PORTIA",36.0747,-91.0884,364482,915304
202301,176987,1075509,4,1.06,"WNW","POWHATAN",36.0851,-91.1379,365106,918274
202301,176987,1075510,1,3,"WNW","AUGUSTA",35.2938,-91.4205,3517628,9125230
202301,176987,1075510,2,1.98,"NNE","AUGUSTA",35.3063,-91.3561,3518378,9121366
202301,176987,1075510,3,1.75,"SSE","NEW AUGUSTA",35.2452,-91.3439,3514712,9120634
202301,176987,1075510,4,3.48,"WSW","RUFFWOOD",35.2473,-91.4251,3514838,9125506
202301,176989,1075511,1,6.23,"SSW","ARTESIAN",33.3117,-92.4921,3318702,9229526
202301,176989,1075511,2,5.74,"S","ARTESIAN",33.3173,-92.4806,3319038,9228836
202301,176989,1075511,3,7.36,"S","ARTESIAN",33.2946,-92.4516,3317676,9227096
202301,176989,1075511,4,8.17,"S","ARTESIAN",33.2822,-92.4818,3316932,9228908
202301,176989,1075512,1,.49,"NW","CAMDEN",33.5852,-92.8357,3335112,9250142
202301,176989,1075512,2,1.95,"ENE","CAMDEN",33.5956,-92.8018,3335736,9248108
202301,176989,1075512,3,2.72,"NNE","CULLENDALE",33.5652,-92.779,3333912,9246740
202301,176989,1075512,4,1.22,"NE","COLLENDALE",33.5601,-92.8126,3333606,9248756
202301,176989,1075513,1,2.95,"WNW","AUGUSTA",35.2953,-91.4188,3517718,9125128
202301,176989,1075513,2,1.62,"NNE","AUGUSTA",35.3022,-91.3605,3518132,9121630
202301,176989,1075513,3,.57,"SW","NEW AUGUSTA",35.2651,-91.3582,3515906,9121492
202301,176989,1075513,4,2.5,"W","RUFFWOOD",35.2658,-91.4141,3515948,9124846
202301,177000,1078332,1,4.75,"SSW","WINESAP",47.74,-120.22,4744400,12013200
202301,177000,1078332,2,4.79,"N","ENTIAT",47.7394,-120.2207,4744364,12013242
202301,177000,1078332,3,4.81,"SSW","WINESAP",47.7397,-120.2219,4744382,12013314
202301,177000,1078332,4,4.77,"SSW","WINESAP",47.7403,-120.2215,4744418,12013290
202301,177000,1078333,1,1,"NE","ELMER CITY",48.0102,-118.9347,48612,11856082
202301,177000,1078333,2,.83,"ESE","KOOTZVILLE",48.0164,-118.9328,48984,11855968
202301,177000,1078333,3,.69,"ESE","KOOTZVILLE",48.0173,-118.9355,481038,11856130
202301,177000,1078333,4,.81,"SE","KOOTZVILLE",48.0125,-118.9365,48750,11856190
202301,177001,1078353,1,6,"N","COOLIN",48.5668,-116.83,4834008,11649800
202301,177001,1078353,2,3.24,"N","COOLIN CVNUGH BAY AR",48.5669,-116.8302,4834014,11649812
202301,177001,1078353,3,3.26,"N","COOLIN CVNUGH BAY AR",48.5673,-116.8302,4834038,11649812
202301,177001,1078353,4,3.26,"N","COOLIN CVNUGH BAY AR",48.5671,-116.83,4834026,11649800
202301,177003,1075542,1,1.43,"WSW","SLOUGH HOUSE",38.4913,-121.204,3829478,12112240
202301,177003,1075542,2,2.91,"WSW","MC CONNELL",38.3573,-121.3752,3821438,12122512
202301,177003,1075542,3,2.81,"WNW","NEED",38.3347,-121.3483,3820082,12120898
202301,177003,1075542,4,2.22,"S","COSUMNE",38.468,-121.1667,3828080,12110002
202301,177003,1075548,1,3.41,"SW","TWIN CITIES",38.25,-121.37,3815000,12122200
202301,177003,1075548,2,2.89,"SW","TWIN CITIES",38.2507,-121.3582,3815042,12121492
202301,177003,1075548,3,3.16,"WSW","GALT",38.2406,-121.3569,3814436,12121414
202301,177003,1075548,4,4.62,"SSE","GLANNVALE",38.2378,-121.3889,3814268,12123334
202301,177003,1075556,1,1.48,"SSE","MC CONNELL",38.36,-121.32,3821600,12119200
202301,177003,1075556,2,2.4,"WNW","NEED",38.3323,-121.3414,3819938,12120484
202301,177003,1075556,3,2.82,"SW","MC CONNELL",38.351,-121.3666,3821060,12121996
202301,177003,1075556,4,1.93,"W","SLOUGH HOUSE",38.4966,-121.2155,3829796,12112930
202301,177003,1075556,5,1.32,"SSW","COSUMNE",38.4813,-121.175,3828878,12110500
202301,177003,1078716,1,3.59,"NNE","WILTON",38.4665,-121.2405,3827990,12114430
202301,177003,1078716,2,3.92,"SSW","SLOUGH HOUSE",38.4455,-121.2,3826730,12112000
202301,177003,1078716,3,1.46,"SE","GLANNVALE",38.2839,-121.4026,3817034,12124156
202301,177003,1078716,4,.49,"SW","BRUCEVILLE",38.3249,-121.4263,3819494,12125578
202301,177015,1078355,1,.17,"ENE","RIVERSIDE",48.5013,-119.4968,4830078,11929808
202301,177015,1078355,2,.69,"N","RIVERSIDE",48.51,-119.5,4830600,11930000
202301,177015,1078355,3,.64,"NNW","RIVERSIDE",48.5088,-119.5047,4830528,11930282
202301,177015,1078355,4,.16,"N","RIVERSIDE",48.5023,-119.4997,4830138,11929982
202301,177015,1078356,1,1,"SSW","ENTIAT",47.6566,-120.2282,4739396,12013692
202301,177015,1078356,2,.96,"SSW","ENTIAT",47.6567,-120.2258,4739402,12013548
202301,177015,1078356,3,.99,"SSW","ENTIAT",47.6563,-120.2262,4739378,12013572
202301,177015,1078356,4,1.01,"SSW","ENTIAT",47.6565,-120.2282,4739390,12013692
202301,177029,1078627,1,.88,"SE","VACAVILLE JCT",38.29,-121.96,3817400,12157600
202301,177029,1078627,2,.94,"SE","VACAVILLE JCT",38.2923,-121.9557,3817538,12157342
202301,177029,1078627,3,.86,"SE","VACAVILLE JCT",38.2929,-121.9571,3817574,12157426
202301,177029,1078627,4,.82,"SE","VACAVILLE JCT",38.2912,-121.9597,3817472,12157582
202301,177029,1078630,1,1.28,"WSW","MAJOR VISTA",38.51,-122,3830600,12200
202301,177029,1078630,2,1.28,"WSW","MAJOR VISTA",38.5151,-122.0028,3830906,122168
202301,177029,1078630,3,.99,"WSW","MAJOR VISTA",38.5168,-121.9978,3831008,12159868
202301,177029,1078630,4,1.01,"WSW","MAJOR VISTA",38.5127,-121.9962,3830762,12159772
202301,177029,1078632,1,14.51,"SSW","FRUTO",39.3851,-122.5513,3923106,12233078
202301,177029,1078632,2,14.71,"SSW","FRUTO",39.3814,-122.5495,3922884,12232970
202301,177029,1078632,3,14.81,"SSW","FRUTO",39.3807,-122.5524,3922842,12233144
202301,177029,1078632,4,14.6,"SSW","FRUTO",39.3842,-122.5532,3923052,12233192
202301,177029,1078634,1,1.75,"NW","NORTON",38.62,-121.99,3837200,12159400
202301,177029,1078634,2,1.33,"WSW","NORTON",38.5905,-121.9914,3835430,12159484
202301,177029,1078634,3,1.2,"SW","NORTON",38.5902,-121.9883,3835412,12159298
202301,177029,1078634,4,1.7,"NNW","NORTON",38.6208,-121.9866,3837248,12159196
202301,177029,1078635,1,1.95,"SW","VILLA VERONA",39.4601,-121.556,3927606,12133360
202301,177029,1078635,2,1.92,"SW","VILLA VERONA",39.4602,-121.5553,3927612,12133318
202301,177029,1078635,3,1.95,"SW","VILLA VERONA",39.4597,-121.5554,3927582,12133324
202301,177029,1078635,4,1.98,"SW","VILLA VERONA",39.4597,-121.5563,3927582,12133378
202301,177029,1078636,1,1.21,"SW","ELK GROVE",38.409,-121.3873,3824540,12123238
202301,177029,1078636,2,1.15,"WSW","ELK GROVE",38.4128,-121.3892,3824768,12123352
202301,177029,1078636,3,1.22,"WSW","ELK GROVE",38.4125,-121.3904,3824750,12123424
202301,177029,1078636,4,1.28,"SW","ELK GROVE",38.4087,-121.3888,3824522,12123328
202301,177029,1078637,1,.76,"SE","CITRUS",38.6127,-121.2595,3836762,12115570
202301,177029,1078637,2,.92,"S","CITRUS",38.6067,-121.2711,3836402,12116266
202301,177029,1078637,3,.72,"S","CITRUS",38.6097,-121.2723,3836582,12116338
202301,177029,1078637,4,.55,"SE","CITRUS",38.6146,-121.2624,3836876,12115744
202301,177029,1078638,1,2.14,"SSW","MULLBERRY",39.7,-121.79,3942000,12147400
202301,177029,1078638,2,1.98,"S","MULLBERRY",39.7016,-121.7847,3942096,12147082
202301,177029,1078638,3,2.05,"S","MULLBERRY",39.7004,-121.784,3942024,12147040
202301,177029,1078638,4,2.19,"SSW","MULLBERRY",39.6989,-121.7882,3941934,12147292
202301,177029,1078639,1,1.21,"NNE","NORTH HIGHLANDS",38.6947,-121.3577,3841682,12121462
202301,177029,1078639,2,1.23,"NE","NORTH HIGHLANDS",38.6947,-121.3569,3841682,12121414
202301,177029,1078639,3,1.2,"NE","NORTH HIGHLANDS",38.6941,-121.357,3841646,12121420
202301,177029,1078639,4,1.19,"NE","NORTH HIGHLANDS",38.6942,-121.3576,3841652,12121456
202301,177029,1078640,1,.69,"S","VACAVILLE NUT TREE",38.36,-121.97,3821600,12158200
202301,177029,1078640,2,.72,"SSE","VACAVILLE NUT TREE",38.36,-121.9665,3821600,12157990
202301,177029,1078640,3,.57,"S","VACAVILLE NUT TREE",38.3618,-121.9686,3821708,12158116
202301,177029,1078640,4,.63,"S","VACAVILLE NUT TREE",38.3609,-121.9699,3821654,12158194
202301,177029,1078641,1,.78,"SE","ORTEGA",37.9126,-121.2893,3754756,12117358
202301,177029,1078641,2,.73,"SE","ORTEGA",37.9133,-121.2896,3754798,12117376
202301,177029,1078641,3,.77,"SE","ORTEGA",37.9134,-121.2886,3754804,12117316
202301,177029,1078641,4,.8,"SE","ORTEGA",37.9126,-121.2886,3754756,12117316
202303,178551,1090205,3,.23,"N","INDIAN FALLS",40.0733,-120.9506,404398,12057036
202303,178551,1090205,4,.25,"E","INDIAN FALLS",40.0694,-120.9453,404164,12056718
202303,178551,1090212,1,1.71,"ESE","GLANNVALE",38.294,-121.3894,3817640,12123364
202303,178551,1090212,2,2.66,"E","GLANNVALE",38.2971,-121.3712,3817826,12122272
202303,178551,1090212,3,2.8,"WNW","TWIN CITIES",38.2882,-121.3706,3817292,12122236
202303,178551,1090212,4,1.93,"ESE","GLANNVALE",38.2881,-121.3878,3817286,12123268
202303,178551,1090215,1,4.52,"NW","ARTOIS",39.6568,-122.2704,3939408,12216224
202303,178551,1090215,2,5.26,"W","WYO",39.7745,-122.299,3946470,12217940
202303,178551,1090215,3,1.84,"SW","CAPAY",39.7809,-122.1041,3946854,1226246
202303,178551,1090215,4,4.19,"E","GRAPIT",39.6715,-122.102,3940290,1226120
202303,178551,1090219,1,1.87,"NW","CARMICHAEL",38.6458,-121.348,3838748,12120880
202303,178551,1090219,2,1.64,"NW","CARMICHAEL",38.6454,-121.3432,3838724,12120592
202303,178551,1090219,3,1.57,"NW","CARMICHAEL",38.6429,-121.3439,3838574,12120634
202303,178551,1090219,4,1.8,"WNW","CARMICHAEL",38.644,-121.348,3838640,12120880
202303,178551,1090220,1,1.75,"SE","PLEASANT GROVE",38.81,-121.48,3848600,12128800
202303,178551,1090220,2,1.37,"SSE","PLEASANT GROVE",38.8113,-121.4915,3848678,12129490
202303,178551,1090220,3,1.59,"S","PLEASANT GROVE",38.807,-121.4972,3848420,12129832
202303,178551,1090220,4,1.79,"SSE","PLEASANT GROVE",38.8079,-121.4826,3848474,12128956
202303,178551,1090221,1,.64,"NW","PROBERTA",40.0867,-122.1785,405202,12210710
202303,178551,1090221,2,.39,"NNE","PROBERTA",40.0853,-122.1675,405118,12210050
202303,178551,1090221,3,.31,"E","PROBERTA",40.0794,-122.1641,404764,1229846
202303,178551,1090221,4,.51,"W","PROBERTA",40.0795,-122.1797,404770,12210782
202303,178551,1090222,1,3,"WSW","CHICO RANCHAERO ARPT",39.7,-121.92,3942000,12155200
202303,178551,1090222,2,3.78,"WSW","CHICO RANCHAERO ARPT",39.6993,-121.9358,3941958,12156148
202303,178551,1090222,3,3.64,"NW","DAYTON",39.689,-121.926,3941340,12155560
202303,178551,1090222,4,3.03,"SW","CHICO RANCHAERO ARPT",39.6951,-121.917,3941706,12155020
202303,178551,1090223,1,4.95,"SSW","OAK RUN",40.61,-122.04,4036600,1222400
202303,178551,1090223,2,4.76,"SSW","OAK RUN",40.6135,-122.0437,4036810,1222622
202303,178551,1090223,3,4.58,"SSW","OAK RUN",40.6153,-122.0385,4036918,1222310
202303,178551,1090223,4,4.79,"S","OAK RUN",40.6115,-122.0349,4036690,1222094
202303,178551,1090224,1,0,"N","RED BLUFF",40.18,-122.23,4010800,12213800
202303,178551,1090224,2,.16,"SE","RED BLUFF",40.1786,-122.2277,4010716,12213662
202303,178551,1090224,3,.25,"E","RED BLUFF",40.1799,-122.2253,4010794,12213518
202303,178551,1090224,4,.14,"ENE","RED BLUFF",40.1809,-122.2276,4010854,12213656
202303,178551,1090225,1,1.38,"N","COTTONWOOD",40.4,-122.28,4024000,12216800
202303,178551,1090225,2,1.19,"NNE","COTTONWOOD",40.3969,-122.2753,4023814,12216518
202303,178551,1090225,3,1.03,"N","COTTONWOOD",40.3949,-122.2789,4023694,12216734
202303,178551,1090225,4,1.23,"N","COTTONWOOD",40.3977,-122.2823,4023862,12216938
202303,178551,1090226,1,4.18,"W","(RBL)RED BLUFF MUNI",40.1528,-122.3291,409168,12219746
202303,178551,1090226,2,4.4,"W","(RBL)RED BLUFF MUNI",40.1523,-122.3332,409138,12219992
202303,178551,1090226,3,4.31,"W","(RBL)RED BLUFF MUNI",40.1511,-122.3316,409066,12219896
202303,178551,1090226,4,4.21,"W","(RBL)RED BLUFF MUNI",40.1509,-122.3297,409054,12219782
202303,178551,1090227,1,.87,"NW","COTTONWOOD",40.39,-122.29,4023400,12217400
202303,178551,1090227,2,.9,"NW","COTTONWOOD",40.3902,-122.2906,4023412,12217436
202303,178551,1090227,3,.84,"NW","COTTONWOOD",40.3891,-122.2906,4023346,12217436
202303,178551,1090227,4,.81,"NW","COTTONWOOD",40.3892,-122.2897,4023352,12217382
202303,178551,1090228,1,.87,"NW","COTTONWOOD",40.39,-122.29,4023400,12217400
202303,178551,1090228,2,.9,"NW","COTTONWOOD",40.3902,-122.2906,4023412,12217436
202303,178551,1090228,3,.84,"NW","COTTONWOOD",40.3891,-122.2906,4023346,12217436
202303,178551,1090228,4,.81,"NW","COTTONWOOD",40.3892,-122.2897,4023352,12217382
202303,178551,1090229,1,.87,"NW","COTTONWOOD",40.39,-122.29,4023400,12217400
202303,178551,1090229,2,.9,"NW","COTTONWOOD",40.3902,-122.2906,4023412,12217436
202303,178551,1090229,3,.84,"NW","COTTONWOOD",40.3891,-122.2906,4023346,12217436
202303,178551,1090229,4,.81,"NW","COTTONWOOD",40.3892,-122.2897,4023352,12217382
202303,178551,1090230,1,1.61,"N","DEL PASO HGTS",38.6233,-121.4722,3837398,12128332
202303,178551,1090230,2,1.61,"N","DEL PASO HGTS",38.6233,-121.4696,3837398,12128176
202303,178551,1090230,3,1.56,"N","DEL PASO HGTS",38.6226,-121.4692,3837356,12128152
202303,178551,1090230,4,1.57,"N","DEL PASO HGTS",38.6227,-121.4709,3837362,12128254
202303,178551,1090231,1,3.04,"NW","MERIDIAN",39.1863,-121.9522,3911178,12157132
202303,178551,1090231,2,2.58,"NNW","MERIDIAN",39.1864,-121.9305,3911184,12155830
202303,178551,1090231,3,1.94,"NNW","MERIDIAN",39.1764,-121.9322,3910584,12155932
202303,178551,1090231,4,2.52,"NW","MERIDIAN",39.1774,-121.9512,3910644,12157072
202303,178551,1090232,1,4.43,"SSE","MILLVILLE",40.49,-122.15,4029400,1229000
202303,178551,1090232,2,4.57,"SSE","MILLVILLE",40.4897,-122.144,4029382,1228640
202303,178551,1090232,3,4.87,"SSE","MILLVILLE",40.4851,-122.1438,4029106,1228628
202303,178551,1090232,4,4.77,"SSE","MILLVILLE",40.4848,-122.1502,4029088,1229012
202303,178551,1090233,1,1.09,"E","JAMESTOWN",37.95,-120.4,3757000,12024000
202303,178551,1090234,1,.69,"N","BANTA",37.76,-121.37,3745600,12122200
202303,178551,1090235,1,1.63,"W","STOCKTON",37.97,-121.33,3758200,12119800
202303,178551,1090236,1,.69,"S","BROWNS FLAT",37.99,-120.38,3759400,12022800
202303,178551,1090237,1,3.42,"NW","CHINESE",37.93,-120.53,3755800,12031800
202303,178551,1090238,1,1.09,"E","JAMESTOWN",37.95,-120.4,3757000,12024000
202303,178551,1090239,1,1.29,"ENE","JAMESTOWN",37.96,-120.4,3757600,12024000
202303,178551,1090540,1,3.1,"S","COPPEROPOLIS",37.9354,-120.6239,3756124,12037434
202303,178551,1090540,2,3.11,"S","COPPEROPOLIS",37.9357,-120.6197,3756142,12037182
202303,178551,1090540,3,3.06,"S","COPPEROPOLIS",37.9365,-120.6192,3756190,12037152
202303,178551,1090540,4,3.03,"S","COPPEROPOLIS",37.9365,-120.6226,3756190,12037356
202303,178551,1090543,1,2.82,"N","MADISON",38.72,-121.96,3843200,12157600
202303,178551,1090543,2,2.97,"N","MADISON",38.7224,-121.9604,3843344,12157624
202303,178551,1090543,3,2.83,"N","MADISON",38.7206,-121.9635,3843236,12157810
202303,178551,1090543,4,2.79,"N","MADISON",38.7199,-121.9618,3843194,12157708
202303,178551,1090544,1,.88,"NW","PLACERVILLE",38.74,-120.81,3844400,12048600
202303,178551,1090544,2,1.22,"NW","PLACERVILLE",38.7435,-120.8147,3844610,12048882
202303,178551,1090544,3,1,"NW","PLACERVILLE",38.7396,-120.8138,3844376,12048828
202303,178551,1090544,4,.74,"NW","PLACERVILLE",38.7369,-120.8106,3844214,12048636
202303,178551,1090545,1,1.75,"ESE","BOWMAN",38.92,-121.02,3855200,1211200
202303,178551,1090545,2,2.18,"ESE","BOWMAN",38.9199,-121.0116,3855194,121696
202303,178551,1090545,3,2.06,"ESE","BOWMAN",38.9229,-121.0128,3855374,121768
202303,178551,1090545,4,1.76,"ESE","BOWMAN",38.9212,-121.0192,3855272,1211152
202303,178551,1090549,1,.54,"E","COSUMNE",38.5,-121.16,3830000,1219600
202303,178551,1090549,2,.93,"ESE","COSUMNE",38.4951,-121.154,3829706,1219240
202303,178551,1090549,3,.75,"ESE","COSUMNE",38.4941,-121.1583,3829646,1219498
202303,178551,1090549,4,.48,"ESE","COSUMNE",38.4982,-121.1615,3829892,1219690
202303,178551,1090550,1,2.14,"SSW","GIRVAN",40.49,-122.39,4029400,12223400
202303,178551,1090550,2,2.43,"SSW","GIRVAN",40.4861,-122.3924,4029166,12223544
202303,178551,1090550,3,2.42,"SSW","GIRVAN",40.4874,-122.3965,4029244,12223790
202303,178551,1090550,4,2.17,"SSW","GIRVAN",40.4904,-122.394,4029424,12223640
202303,178551,1090551,1,2.29,"WSW","KNIGHTS FERRY",37.81,-120.71,3748600,12042600
202303,178551,1090551,2,2.35,"WSW","KNIGHTS FERRY",37.804,-120.708,3748240,12042480
202303,178551,1090551,3,2.75,"WSW","KNIGHTS FERRY",37.803,-120.7156,3748180,12042936
202303,178551,1090551,4,2.68,"WSW","KNIGHTS FERRY",37.8086,-120.7169,3748516,12043014
202303,178551,1090552,1,5.04,"WNW","JELLY",40.37,-122.28,4022200,12216800
202303,178551,1090552,2,4.97,"WNW","JELLY",40.3674,-122.2806,4022044,12216836
202303,178551,1090552,3,5.06,"NNE","HOOKER",40.3679,-122.2837,4022074,12217022
202303,178551,1090552,4,5.19,"NNE","HOOKER",40.3698,-122.2838,4022188,12217028
202303,178551,1090553,1,1.79,"SW","WHITMORE",40.6145,-121.9473,4036870,12156838
202303,178551,1090553,2,1.66,"SW","WHITMORE",40.6137,-121.9432,4036822,12156592
202303,178551,1090553,3,1.42,"SW","WHITMORE",40.6164,-121.9403,4036984,12156418
202303,178551,1090553,4,1.57,"SW","WHITMORE",40.6171,-121.9446,4037026,12156676
202303,178551,1090554,1,.54,"W","ORFORD",37.98,-121.23,3758800,12113800
202303,178553,1086146,1,.69,"S","COLUMBUS",37.16,-94.83,379600,9449800
202303,178553,1086147,1,2.07,"N","COOLIS",37.38,-94.63,3722800,9437800
202303,178553,1086148,1,.88,"SE","CORNELL",37.46,-94.62,3727600,9437200
202303,178790,1088160,1,1.68,"E","BATESVILLE",35.77,-91.62,3546200,9137200
202303,178790,1088161,1,.56,"E","OAKLAND HGTS",35.27,-93.14,3516200,938400
202303,178790,1088161,2,.67,"SSW","RUSSELLVILLE",35.2706,-93.1326,3516236,937956
202303,178790,1088161,3,.23,"SSW","RUSSELLVILLE",35.277,-93.1316,3516620,937896
202303,178790,1088161,4,.5,"WSW","RUSSELLVILLE",35.2768,-93.1379,3516608,938274
202303,178790,1088162,1,2.2,"SW","OZARK LITHIA",34.58,-93.05,3434800,933000
202303,178790,1088162,2,2.45,"WSW","OZARK LITHIA",34.5842,-93.0585,3435052,933510
202303,178790,1088162,3,2.96,"WSW","OZARK LITHIA",34.5771,-93.0639,3434626,933834
202303,178790,1088162,4,2.52,"SW","OZARK LITHIA",34.5751,-93.0523,3434506,933138
202303,178790,1088163,1,1.39,"ESE","BOONEVILLE",35.1241,-93.9065,357446,9354390
202303,178790,1088163,2,1.9,"ESE","BOONEVILLE",35.1181,-93.8997,357086,9353982
202303,178790,1088163,3,1.5,"SSW","BOONEVILLE MUNI ARPT",35.1303,-93.8813,357818,9352878
202303,178790,1088163,4,1.41,"SW","BOONEVILLE MUNI ARPT",35.1345,-93.8861,358070,9353166
202303,178790,1088164,1,2.36,"WSW","PETIT JEAN STATE PARK",35.12,-92.94,357200,9256400
202303,178790,1088165,1,2.36,"WSW","PETIT JEAN STATE PARK",35.12,-92.94,357200,9256400
202303,178790,1088166,1,0,"N","CLARKSVILLE",35.47,-93.47,3528200,9328200
202303,178790,1088166,2,.26,"SSW","CLARKSVILLE",35.4664,-93.4709,3527984,9328254
202303,178790,1088166,3,.35,"ESE","CLARKSVILLE",35.4677,-93.4645,3528062,9327870
202303,178790,1088166,4,.34,"E","CLARKSVILLE",35.4703,-93.4639,3528218,9327834
202303,178790,1088167,1,.89,"SE","LEVY",34.79,-92.26,3447400,9215600
202303,178790,1088167,2,.73,"NE","LEVY",34.8065,-92.2599,3448390,9215594
202303,178790,1088167,3,1.54,"ENE","LEVY",34.8081,-92.2447,3448486,9214682
202303,178790,1088167,4,1.3,"ESE","LEVY",34.7918,-92.2495,3447508,9214970
202303,178790,1088168,1,.89,"SE","PULASKI",34.74,-92.31,3444400,9218600
202303,178790,1088168,2,.64,"S","PULASKI",34.7408,-92.3185,3444448,9219110
202303,178790,1088168,3,.15,"SE","PULASKI",34.7488,-92.3179,3444928,9219074
202303,178790,1088168,4,.61,"ESE","PULASKI",34.7478,-92.3096,3444868,9218576
202303,178790,1088169,1,.69,"S","GLEN ROSE",34.45,-92.73,3427000,9243800
202303,178790,1088170,1,.89,"NW","BRYANT",34.61,-92.49,3436600,9229400
202303,178790,1088170,2,1.46,"ESE","NEW SUMMIT",34.6238,-92.5054,3437428,9230324
202303,178790,1088170,3,1.46,"W","COLLEGEVILLE",34.6294,-92.4958,3437764,9229748
202303,178790,1088170,4,1.14,"N","BRYANT",34.6165,-92.4818,3436990,9228908
202303,178790,1088171,1,0,"N","WARSAW",34.95,-92.15,3457000,929000
202303,178790,1088171,2,.12,"N","WARSAW",34.9517,-92.1501,3457102,929006
202303,178790,1088171,3,.42,"ENE","WARSAW",34.9515,-92.1429,3457090,928574
202303,178790,1088171,4,.36,"E","WARSAW",34.9502,-92.1437,3457012,928622
202303,178790,1088172,1,0,"N","CABOT",34.97,-92.02,3458200,921200
202303,178790,1088172,2,.21,"NE","CABOT",34.9723,-92.0175,3458338,921050
202303,178790,1088172,3,.2,"NNE","CABOT",34.9728,-92.0189,3458368,921134
202303,178790,1088172,4,.09,"NW","CABOT",34.9709,-92.0212,3458254,921272
202303,178790,1088173,1,.69,"N","BREWSTER",34.21,-92.02,3412600,921200
202303,178790,1088173,2,.15,"SE","PINE BLUFF",34.2182,-92.0185,3413092,921110
202303,178790,1088173,3,.68,"ESE","PINE BLUFF",34.2176,-92.0084,3413056,92504
202303,178790,1088173,4,.94,"NE","BREWSTER",34.2096,-92.0084,3412576,92504
202303,178790,1088174,1,1.33,"ENE","HICKORY PLAINS",34.99,-91.71,3459400,9142600
202303,178790,1088174,2,1.21,"NNE","HICKORY PLAINS",34.9967,-91.7237,3459802,9143422
202303,178790,1088174,3,.26,"S","MOORESVILLE",34.9962,-91.6802,3459772,9140812
202303,178790,1088174,4,.63,"SSW","MOORESVILLE",34.9915,-91.6841,3459490,9141046
202303,178790,1088176,1,.57,"W","MENA",34.58,-94.24,3434800,9414400
202303,178790,1088177,1,.69,"N","RAVENDEN",36.24,-91.25,3614400,9115000
202303,178790,1088178,1,.69,"S","BALD KNOB",35.31,-91.57,3518600,9134200
202303,178790,1088178,2,.86,"S","BALD KNOB",35.3076,-91.5707,3518456,9134242
202303,178790,1088178,3,.71,"SSE","BALD KNOB",35.3101,-91.5662,3518606,9133972
202303,178790,1088178,4,.64,"S","BALD KNOB",35.3109,-91.5681,3518654,9134086
202303,178790,1090478,1,1.29,"WSW","ALUM FORK",34.7946,-92.8618,3447676,9251708
202303,178790,1090478,2,1.07,"NE","ALUM FORK",34.8108,-92.8265,3448648,9249590
202303,178790,1090478,3,1.07,"NE","REFORM",34.7912,-92.8169,3447472,9249014
202303,178790,1090478,4,1.15,"W","REFORM",34.7804,-92.8502,3446824,9251012
202303,178809,1088372,1,.28,"NNE","KERNERSVILLE",36.1239,-80.0783,367434,804698
202303,178809,1088373,1,.51,"ESE","WINSTON SALEM",36.0969,-80.2418,365814,8014508
202303,178810,1088374,1,.85,"N","MURDOCKSVILLE",35.2422,-79.4789,3514532,7928734
202303,178812,1088378,1,3,"ESE","SOUTH RALEIGH ARPT",35.5979,-78.6541,3535874,7839246
202303,178812,1088379,1,2.32,"WSW","ARCHERS LODGE",35.6659,-78.4175,3539954,7825050
202303,178820,1088464,1,2.47,"WSW","PERDIDO",31.01,-87.67,31600,8740200
202303,178820,1088467,1,0,"N","PERDIDO",31.02,-87.63,311200,8737800
202303,178820,1088468,1,0,"N","NOKOMIS",31.02,-87.57,311200,8734200
